,X,Y,Z,Velocity
0,0.0,0.0,0.0,2.0
1,-0.7383744120597839,1.2737818956375122,0.11432354897260666,0.060626860707998276
2,-0.7515596747398376,1.2999986410140991,0.0672987774014473,0.060626860707998276
3,-0.7647449374198914,1.3242759704589844,0.028243735432624817,0.060626860707998276
4,-0.7779301404953003,1.3471202850341797,0.028159623965620995,0.060626860707998276
5,-0.791115403175354,1.36977219581604,0.03625739365816116,0.060626860707998276
6,-0.8043006658554077,1.392539143562317,0.03915858641266823,0.060626860707998276
7,-0.8174859285354614,1.4151440858840942,0.047082919627428055,0.060626860707998276
8,0.41533559560775757,1.8421674966812134,-0.19720381498336792,0.060626860707998276
9,0.5414196252822876,1.7997492551803589,0.41662371158599854,0.12125372141599655
10,0.548836350440979,1.8273218870162964,0.40951859951019287,0.12125372141599655
11,0.5562530159950256,1.8503711223602295,0.4223230183124542,0.12125372141599655
12,0.5636696815490723,1.8734514713287354,0.4348670542240143,0.12125372141599655
13,0.5076323747634888,1.9186148643493652,0.4292745888233185,0.12125372141599655
14,0.44994688034057617,1.9727164506912231,0.36983156204223633,0.12125372141599655
15,0.8652824759483337,2.010451316833496,-1.6959364414215088,0.12125372141599655
16,0.8735232949256897,2.1908392906188965,-1.500246524810791,0.12125372141599655
17,0.8570417165756226,1.8922157287597656,0.36821797490119934,0.18188057839870453
18,0.9987832307815552,1.1771665811538696,-2.170374870300293,0.18188057839870453
19,0.7218928337097168,1.730034589767456,0.4377884566783905,0.3031342923641205
20,0.7317817807197571,1.7762150764465332,0.3429105877876282,0.3031342923641205
21,0.7416707277297974,1.8066672086715698,0.3122910261154175,0.3031342923641205
22,0.8141895532608032,1.807126522064209,0.2967187762260437,0.3031342923641205
23,0.8249025940895081,1.835032343864441,0.2743028998374939,0.3031342923641205
24,0.8356156349182129,1.8655186891555786,0.22896403074264526,0.3031342923641205
25,0.7812264561653137,1.927406668663025,0.12167522311210632,0.3031342923641205
26,0.7614485621452332,1.8806099891662598,0.08094645291566849,0.4850148856639862
27,0.707059383392334,1.9311187267303467,0.041049178689718246,0.4850148856639862
28,0.7161242365837097,1.9561976194381714,0.021756744012236595,0.4850148856639862
29,0.7251890897750854,1.9810701608657837,-0.0068837483413517475,0.4850148856639862
30,-0.7383744120597839,1.275531530380249,-0.09278849512338638,-0.060626860707998276
31,-0.7515596747398376,1.3012211322784424,-0.036732107400894165,-0.060626860707998276
